"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Tpst21",2.89275006236575e-26,0.565538940235316,0.924,0.739,4.9052362807536e-22,"3","Tpst2"
"Gm12122",3.77677571389895e-26,0.248344666304092,0.211,0.04,6.40427857805844e-22,"3","Gm12122"
"Ier5",4.74357825149624e-26,0.629741759370158,0.636,0.338,8.04368564106218e-22,"3","Ier5"
"Lasp11",5.14939790140388e-26,0.536732317980329,0.942,0.794,8.73183402141055e-22,"3","Lasp1"
"Sulf11",5.61464261525896e-26,0.559757833007779,0.647,0.311,9.52074948269461e-22,"3","Sulf1"
"Bcat1",6.04236697459234e-26,0.524814574612235,0.607,0.291,1.02460416788162e-21,"3","Bcat1"
"Ankrd1",6.67295184415192e-26,0.695038503877224,0.247,0.057,1.13153244421284e-21,"3","Ankrd1"
"Qsox1",9.34587584424895e-26,0.492192397088539,0.604,0.296,1.58478016690929e-21,"3","Qsox1"
"Ccdc102a1",1.03044295415537e-25,0.459264908474111,0.545,0.248,1.74732211736126e-21,"3","Ccdc102a"
"Prr5",1.10006495298302e-25,0.468986631158035,0.473,0.196,1.86538014077331e-21,"3","Prr5"
"Col14a1",1.23094210386582e-25,0.351298808672533,0.225,0.047,2.08730852552527e-21,"3","Col14a1"
"Dap1",1.25183431424627e-25,0.647095490776858,0.931,0.798,2.12273544666741e-21,"3","Dap"
"Metrnl1",1.32882667192654e-25,0.70948317514501,0.691,0.396,2.25329138758584e-21,"3","Metrnl"
"P4ha1",1.35642600551863e-25,0.546790849501692,0.844,0.554,2.30009157755795e-21,"3","P4ha1"
"Lrrc591",1.42456498733039e-25,0.395906430309625,1,0.995,2.41563484901613e-21,"3","Lrrc59"
"Maged2",1.70307096111356e-25,0.52817077623048,0.647,0.343,2.88789742876026e-21,"3","Maged2"
"Sfrp21",1.82091335020745e-25,0.741406049546479,0.48,0.19,3.08772276794678e-21,"3","Sfrp2"
"Gsn1",1.96016001231812e-25,0.786070146357984,0.865,0.656,3.32384333288784e-21,"3","Gsn"
"Ptgs2os21",1.99324447124219e-25,0.320054289525645,0.255,0.061,3.37994464988537e-21,"3","Ptgs2os2"
"Snx91",2.17093173337082e-25,0.598337276869773,0.887,0.753,3.68124894027689e-21,"3","Snx9"
"Itga1",3.05944543540709e-25,0.558371486745751,0.371,0.126,5.18790162481981e-21,"3","Itga1"
"Crtap1",4.323515431231e-25,0.511138102917426,0.927,0.777,7.33138511673841e-21,"3","Crtap"
"Ctdspl1",4.71687007816839e-25,0.484556779260808,0.629,0.311,7.99839659155014e-21,"3","Ctdspl"
"Arpc1b1",4.91839687628178e-25,0.332087877875349,1,0.997,8.34012558311101e-21,"3","Arpc1b"
"Prkg2",4.94120732497681e-25,0.336465258751699,0.324,0.094,8.37880526096318e-21,"3","Prkg2"
"Ch25h",6.3314705775812e-25,0.217738320180948,0.124,0.012,1.07362746584044e-20,"3","Ch25h"
"Pde8a1",6.74522403065861e-25,0.489281467663834,0.644,0.318,1.14378763887878e-20,"3","Pde8a"
"Fez21",6.78739114112232e-25,0.560897093119435,0.775,0.486,1.15093791580011e-20,"3","Fez2"
"Lhfp1",7.90979990428649e-25,0.553295214513844,0.96,0.849,1.34126476976986e-20,"3","Lhfp"
"Ildr2",9.07436404586385e-25,0.191020981805168,0.138,0.016,1.53873991125713e-20,"3","Ildr2"
"Lbp",9.08107182493247e-25,0.632607976397431,0.378,0.128,1.5398773493538e-20,"3","Lbp"
"Ext11",9.8393938471379e-25,0.537880237991208,0.884,0.692,1.66846601465917e-20,"3","Ext1"
"Slc39a7",9.96422367025974e-25,0.497022077659816,0.949,0.875,1.68963340776594e-20,"3","Slc39a7"
"Peak11",1.05035841375502e-24,0.56889835267356,0.829,0.547,1.78109276220439e-20,"3","Peak1"
"Tpm21",1.12549648720432e-24,0.909302873475244,0.967,0.925,1.90850439335237e-20,"3","Tpm2"
"Sphk1",1.15542295577569e-24,0.263088696867979,0.215,0.044,1.95925070610884e-20,"3","Sphk1"
"Inpp5a1",1.16031275990093e-24,0.464279293353571,0.516,0.238,1.96754234696401e-20,"3","Inpp5a"
"Phlda31",1.33677628466072e-24,0.514026738159874,0.996,0.982,2.26677154589919e-20,"3","Phlda3"
"Snta11",1.46525748631356e-24,0.499634555162429,0.582,0.283,2.48463711954191e-20,"3","Snta1"
"Hoxc81",1.59142024668456e-24,0.783350198734712,0.556,0.268,2.69857131230301e-20,"3","Hoxc8"
"Mcfd2",1.71188929382853e-24,0.563696484431386,0.789,0.547,2.90285067554504e-20,"3","Mcfd2"
"Fkbp14",1.77516883451901e-24,0.42786860551085,0.436,0.172,3.01015379269389e-20,"3","Fkbp14"
"Ugdh1",2.3751269079739e-24,0.621624717803659,0.905,0.754,4.02750269785134e-20,"3","Ugdh"
"Cygb",3.04532091712497e-24,0.208860168834495,0.138,0.017,5.1639506791688e-20,"3","Cygb"
"Anxa51",3.11873277722978e-24,0.483246450188433,1,0.983,5.28843517034853e-20,"3","Anxa5"
"Calu1",3.11887615662705e-24,0.454237267492239,0.996,0.975,5.28867829879249e-20,"3","Calu"
"Arf11",3.25468287349914e-24,0.321438251203702,1,1,5.5189657485925e-20,"3","Arf1"
"Ugp21",3.26044972872978e-24,0.765279300109886,0.862,0.694,5.52874460500709e-20,"3","Ugp2"
"Cpz",3.32341392810385e-24,0.163118735617625,0.109,0.009,5.63551299788569e-20,"3","Cpz"
"Akr1b81",3.57156559563839e-24,0.64644150389309,0.72,0.425,6.05630378052402e-20,"3","Akr1b8"
"Msn1",4.08645975991396e-24,0.386414775426001,1,0.996,6.92940981488611e-20,"3","Msn"
"Adgra21",4.23351617691487e-24,0.365656034283854,0.436,0.167,7.17877338119454e-20,"3","Adgra2"
"Mfge8",4.82264829848825e-24,0.546171331264934,0.775,0.495,8.17776471974652e-20,"3","Mfge8"
"Mpdz1",4.92965515225795e-24,0.448053471548384,0.709,0.387,8.35921624168381e-20,"3","Mpdz"
"Sfrp4",5.02319305935145e-24,0.319101346782869,0.287,0.08,8.51782847074225e-20,"3","Sfrp4"
"Hivep3",5.07228781860038e-24,0.530129113347322,0.411,0.156,8.60107845400066e-20,"3","Hivep3"
"Sec61a1",5.11708843060721e-24,0.473002475142964,0.971,0.905,8.67704685178065e-20,"3","Sec61a1"
"Col15a11",5.27830371077173e-24,0.812703125436202,0.531,0.25,8.95041960235563e-20,"3","Col15a1"
"Osr11",5.40046218374686e-24,0.322914797507902,0.345,0.108,9.15756372497955e-20,"3","Osr1"
"Tmem200a",5.50867919244726e-24,0.342649709644873,0.28,0.078,9.34106730663282e-20,"3","Tmem200a"
"Tead11",6.33710234182619e-24,0.549139167688593,0.964,0.887,1.07458244410347e-19,"3","Tead1"
"Surf41",6.44291717232179e-24,0.502448777914527,0.989,0.954,1.09252546491061e-19,"3","Surf4"
"Hmga2",6.87272172104805e-24,0.809196748845696,0.884,0.743,1.16540742223812e-19,"3","Hmga2"
"Tpm11",7.87568894452269e-24,0.560766194463318,1,0.995,1.33548057432271e-19,"3","Tpm1"
"Thbd1",8.62955583053191e-24,0.349742548321044,0.338,0.109,1.4633137821833e-19,"3","Thbd"
"C1s1",1.04677705245586e-23,0.384388189590399,0.422,0.159,1.77501984784941e-19,"3","C1s1"
"Rgs10",1.59638661250649e-23,0.296766566346218,0.48,0.19,2.70699277882725e-19,"3","Rgs10"
"Bag3",1.8888504046626e-23,0.520497138516252,0.815,0.57,3.20292363118637e-19,"3","Bag3"
"Zfpm1",1.99455549642582e-23,0.328249284707534,0.269,0.074,3.38216775528926e-19,"3","Zfpm1"
"Tns11",2.02944992051581e-23,0.620774991072586,0.764,0.498,3.44133823021865e-19,"3","Tns1"
"Kpnb11",2.37544582369044e-23,0.425024791799264,1,0.989,4.02804348323188e-19,"3","Kpnb1"
"Ddr21",2.437620476077e-23,0.529769991017856,0.862,0.635,4.13347304128377e-19,"3","Ddr2"
"Pde4a1",2.58367413286835e-23,0.339106501445059,0.389,0.14,4.38113622710487e-19,"3","Pde4a"
"Vgf",2.77599696289745e-23,0.390076010875547,0.16,0.025,4.70725804998521e-19,"3","Vgf"
"Syde11",2.83633316164168e-23,0.454516909621438,0.56,0.271,4.80957014219579e-19,"3","Syde1"
"Serpinb6a1",3.0793241832871e-23,0.538581681903758,0.993,0.942,5.22161001759993e-19,"3","Serpinb6a"
"Tmed91",3.61518248482096e-23,0.378649403022364,1,0.999,6.1302649395109e-19,"3","Tmed9"
"Plat",4.15772470297769e-23,0.309176003596399,0.247,0.063,7.05025377883927e-19,"3","Plat"
"Dnajb41",4.31661376083657e-23,0.559998009040445,0.68,0.388,7.31968195425058e-19,"3","Dnajb4"
"Zcchc241",4.42961626310502e-23,0.491247175482904,0.6,0.302,7.51130029734718e-19,"3","Zcchc24"
"Adgrd11",4.44706644373453e-23,0.238496880347745,0.16,0.026,7.54089056864063e-19,"3","Adgrd1"
"Pcolce22",4.67179380217024e-23,0.698343961922655,0.92,0.792,7.92196075034007e-19,"3","Pcolce2"
"Plpp51",4.81039298780227e-23,0.449661379255517,0.647,0.344,8.15698338941631e-19,"3","Plpp5"
"Hspg21",4.96228409684811e-23,0.545032924818126,0.931,0.775,8.41454514302534e-19,"3","Hspg2"
"Tnfrsf12a1",5.06884441103451e-23,0.489604063578729,1,0.949,8.59523946779122e-19,"3","Tnfrsf12a"
"Aspn",5.30162910535878e-23,0.468084284264079,0.178,0.033,8.98997247395689e-19,"3","Aspn"
"Nectin2",6.19521899272402e-23,0.54526429032524,0.553,0.277,1.05052328459621e-18,"3","Nectin2"
"Plcd1",6.65119963780092e-23,0.279929599335091,0.276,0.078,1.1278439225819e-18,"3","Plcd1"
"Cdkn2b",7.14970869601275e-23,0.479245629383003,0.436,0.176,1.21237610358288e-18,"3","Cdkn2b"
"Cpd1",7.9562729252259e-23,0.478845475506531,0.829,0.579,1.34914519993056e-18,"3","Cpd"
"Hp",8.24733037149109e-23,0.786571670395511,0.153,0.024,1.39849981109374e-18,"3","Hp"
"Esyt21",9.59339610334759e-23,0.604499785999764,0.833,0.639,1.62675217724465e-18,"3","Esyt2"
"Nr3c11",1.00333688757622e-22,0.563273028020644,0.771,0.539,1.701358360263e-18,"3","Nr3c1"
"Ryk1",1.22472764049289e-22,0.48200764587691,0.985,0.922,2.07677065998379e-18,"3","Ryk"
"Layn",1.30069123316917e-22,0.362199864613379,0.4,0.151,2.20558212408497e-18,"3","Layn"
"Pxylp1",1.51679456467275e-22,0.269874643059208,0.251,0.066,2.57202854331558e-18,"3","Pxylp1"
"Eln1",1.63657049610046e-22,0.517343261299123,0.244,0.061,2.77513259023755e-18,"3","Eln"
"Il11",1.83540991595462e-22,0.55922579861958,0.196,0.042,3.11230459448425e-18,"3","Il11"
"Clic41",2.21316336964254e-22,0.48481323321555,0.985,0.931,3.75286112590285e-18,"3","Clic4"
"Galnt171",2.79511051655335e-22,0.429421098362799,0.52,0.234,4.73966890291952e-18,"3","Galnt17"
"Papss2",3.0791041607561e-22,0.240564911874766,0.222,0.053,5.22123692539411e-18,"3","Papss2"
"Ndn1",3.08764970762317e-22,0.444734902914121,0.727,0.412,5.23572760921662e-18,"3","Ndn"
"Tmem1191",3.58068758990832e-22,0.349586543564254,0.265,0.075,6.07177194620753e-18,"3","Tmem119"
"Ak11",3.61051978292079e-22,0.516450497365746,0.924,0.75,6.12235839589878e-18,"3","Ak1"
"Mgll1",4.2349528452502e-22,0.710590858906595,0.669,0.377,7.18120953969076e-18,"3","Mgll"
"Col6a21",4.41591639620298e-22,0.691227979805739,0.913,0.78,7.48806943304139e-18,"3","Col6a2"
"1810055G02Rik1",4.53882394334511e-22,0.461056580371944,0.811,0.573,7.6964837607303e-18,"3","1810055G02Rik"
"Serp1",4.94814203015385e-22,0.447458976971221,0.993,0.971,8.39056444053188e-18,"3","Serp1"
"Mfap2",5.51878523020617e-22,0.436789234428008,0.378,0.141,9.35820411486061e-18,"3","Mfap2"
"Cspg42",5.57616143456138e-22,0.573093052434538,0.687,0.393,9.45549694458574e-18,"3","Cspg4"
"Sh3bgrl3",6.10568919138158e-22,0.489965249654629,0.985,0.973,1.03534171618257e-17,"3","Sh3bgrl3"
"Rtn4",6.21304093000772e-22,0.461726907527679,1,0.996,1.05354535050141e-17,"3","Rtn4"
"Apod1",7.058286583664e-22,0.576788322930404,0.64,0.339,1.1968736559919e-17,"3","Apod"
"Ap1s11",7.50379792952268e-22,0.399221100088851,0.996,0.979,1.27241901490916e-17,"3","Ap1s1"
"Mfhas11",8.46436725825213e-22,0.339224987102933,0.422,0.169,1.43530275598181e-17,"3","Mfhas1"
"Sec16b",8.59693127529083e-22,0.154903550039982,0.113,0.012,1.45778163635107e-17,"3","Sec16b"
"Mia3",8.62833170964865e-22,0.502247254533512,0.865,0.755,1.46310620800512e-17,"3","Mia3"
"Map3k20",8.77564854521307e-22,0.560734307563506,0.807,0.582,1.48808672381178e-17,"3","Map3k20"
"Cpxm1",9.88722582007952e-22,0.305611076206282,0.167,0.031,1.67657688231088e-17,"3","Cpxm1"
"Slc43a31",9.90909832142213e-22,0.431952597768057,0.531,0.248,1.68028580236355e-17,"3","Slc43a3"
"Pla2g4a1",1.02710448948611e-21,0.514974210152405,0.8,0.503,1.74166108282159e-17,"3","Pla2g4a"
"Nomo1",1.03098548788606e-21,0.489581183632001,0.884,0.692,1.74824209180838e-17,"3","Nomo1"
"Myh92",1.10253344152258e-21,0.523386035322348,1,0.989,1.86956595678984e-17,"3","Myh9"
"Prrc11",1.37027985479644e-21,0.531210670919122,0.76,0.492,2.32358354977833e-17,"3","Prrc1"
"Rasa31",1.40081580981812e-21,0.500200739957264,0.647,0.37,2.37536336870859e-17,"3","Rasa3"
"Serpina3g",1.42712430154005e-21,0.255873449067719,0.185,0.038,2.41997467812146e-17,"3","Serpina3g"
"Ncln",1.46361931588222e-21,0.466524836353626,0.833,0.6,2.48185927394149e-17,"3","Ncln"
"Pla1a",1.52567830064366e-21,0.200759985005437,0.12,0.014,2.58709269440146e-17,"3","Pla1a"
"Mlkl1",1.57684781145207e-21,0.365656034283854,0.407,0.159,2.67386083387928e-17,"3","Mlkl"
"Arhgap6",1.68021372770478e-21,0.187213453167489,0.12,0.014,2.849138418069e-17,"3","Arhgap6"
"Golt1b1",1.74333157294318e-21,0.489838004348553,0.851,0.619,2.95616734823975e-17,"3","Golt1b"
"Ak5",1.75536100777997e-21,0.150454903157371,0.105,0.01,2.9765656608925e-17,"3","Ak5"
"Gm42679",1.77351111432214e-21,0.146002566582033,0.087,0.006,3.00734279655606e-17,"3","Gm42679"
"Fmnl3",2.18380331833441e-21,0.346480860200218,0.407,0.164,3.70307528689965e-17,"3","Fmnl3"
"Tbc1d8b",2.343824611608e-21,0.404109285616926,0.487,0.222,3.97442339390368e-17,"3","Tbc1d8b"
"Lpl",2.36370681812787e-21,0.620166853758131,0.625,0.327,4.00813765149943e-17,"3","Lpl"
"Medag1",3.24395512512713e-21,0.562414048896906,0.625,0.323,5.50077470567807e-17,"3","Medag"
"Cdr21",3.29890682788013e-21,0.36837780762572,0.531,0.248,5.59395630803634e-17,"3","Cdr2"
"Hspa51",3.71223471322719e-21,0.483228652123796,1,0.999,6.29483640321935e-17,"3","Hspa5"
"Dlg4",4.16528730744953e-21,0.443557259165701,0.596,0.32,7.06307768724217e-17,"3","Dlg4"
"Plekha2",5.69986485696029e-21,0.276958743476857,0.276,0.083,9.66526083794757e-17,"3","Plekha2"
"Pheta2",5.80826068577941e-21,0.223780126968781,0.185,0.039,9.84906764487615e-17,"3","Pheta2"
"Vegfa1",6.16981705755663e-21,0.459458284167957,0.535,0.261,1.04621587844988e-16,"3","Vegfa"
"Myl12a1",6.53659420850552e-21,0.382185985872884,1,0.998,1.10841027993628e-16,"3","Myl12a"
"Cck",6.70706699769631e-21,1.25700320248558,0.16,0.029,1.13731735079936e-16,"3","Cck"
"Ptpn111",6.80543725316806e-21,0.405451354248596,0.989,0.969,1.15399799501971e-16,"3","Ptpn11"
"Gm417241",7.27359676117469e-21,0.365394157782227,0.269,0.078,1.23338380279239e-16,"3","Gm41724"
"Kctd11",7.35344393071548e-21,0.440022435144394,0.385,0.156,1.24692348733142e-16,"3","Kctd11"
"Cask",8.88905641970452e-21,0.5104598580175,0.629,0.363,1.5073172970893e-16,"3","Cask"
"Abcc1",9.30575630359504e-21,0.473768923652905,0.742,0.463,1.57797709640061e-16,"3","Abcc1"
"Mgat21",1.06787904649188e-20,0.427253872281206,0.964,0.899,1.81080249913627e-16,"3","Mgat2"
"Parm1",1.21845679592519e-20,0.534837883051481,0.404,0.16,2.06613718885034e-16,"3","Parm1"
"4833427G06Rik",1.22063646499995e-20,0.194410653315638,0.113,0.013,2.06983325370041e-16,"3","4833427G06Rik"
"Map1a1",1.25177457355368e-20,0.453605685625109,0.52,0.251,2.12263414437497e-16,"3","Map1a"
"U909261",1.34173528041431e-20,1.18840077512537,0.429,0.19,2.27518051499855e-16,"3","U90926"
"Sash1",1.58552209999957e-20,0.414031355994776,0.585,0.298,2.68856982496926e-16,"3","Sash1"
"Fat1",1.65459595721329e-20,0.504587550290301,0.862,0.657,2.80569836464658e-16,"3","Fat1"
"Ghr1",1.66646332173561e-20,0.468600400935196,0.64,0.355,2.82582185466707e-16,"3","Ghr"
"Pabpc11",1.6978123898294e-20,0.285783069695167,1,1,2.87898046943372e-16,"3","Pabpc1"
"Rassf81",1.74140913360509e-20,0.399531120075679,0.491,0.231,2.95290746785415e-16,"3","Rassf8"
"Kctd101",1.93266400040156e-20,0.450719495702408,0.8,0.537,3.27721834548092e-16,"3","Kctd10"
"Ssr11",2.13890468922494e-20,0.396369654608195,0.985,0.927,3.62694068151873e-16,"3","Ssr1"
"Tceal81",2.36882112201307e-20,0.447655218089451,0.978,0.96,4.01680997659756e-16,"3","Tceal8"
"Adamts14",2.40759385312415e-20,0.160441292768935,0.105,0.011,4.08255689674263e-16,"3","Adamts14"
"Bcar1",3.06319898251521e-20,0.424189197648374,0.633,0.348,5.19426651465104e-16,"3","Bcar1"
"Amotl21",3.1263489612263e-20,0.549469590098669,0.88,0.719,5.30134993355144e-16,"3","Amotl2"
"Ptp4a21",3.30739239845414e-20,0.357463083847561,0.996,0.993,5.60834529005868e-16,"3","Ptp4a2"
"Matn21",3.51737715435413e-20,0.376467276814311,0.389,0.156,5.9644164406383e-16,"3","Matn2"
"Copa",4.04735758327005e-20,0.453960458598788,0.942,0.857,6.86310425395102e-16,"3","Copa"
"Gria3",4.71464516019935e-20,0.429827815945032,0.491,0.233,7.99462379815003e-16,"3","Gria3"
"Itpripl2",4.72973014338947e-20,0.527248118895365,0.891,0.762,8.02020340414552e-16,"3","Itpripl2"
"Insyn1",4.76912433968858e-20,0.187588709501244,0.149,0.026,8.08700414280993e-16,"3","Insyn1"
"Tmem150a",5.01993483728881e-20,0.407649767754561,0.447,0.203,8.51230350359063e-16,"3","Tmem150a"
"Pxdn1",5.54709391958303e-20,0.495707676079449,0.745,0.467,9.40620715943694e-16,"3","Pxdn"
"Prg4",5.57918254393653e-20,0.515877927340228,0.138,0.023,9.46061983975318e-16,"3","Prg4"
"Adgrl3",6.06999855933456e-20,0.279923151377529,0.295,0.094,1.02928965570636e-15,"3","Adgrl3"
"Pkdcc",6.13391266090774e-20,0.318602564634197,0.313,0.108,1.04012756991013e-15,"3","Pkdcc"
"Htr1b1",6.92071462180183e-20,0.433988337173773,0.465,0.209,1.17354557841894e-15,"3","Htr1b"
"Ppic1",7.18620992369978e-20,0.353951390926631,0.993,0.983,1.21856561676177e-15,"3","Ppic"
"Arsj",7.26508622696965e-20,0.247573549721711,0.185,0.042,1.23194067150724e-15,"3","Arsj"
"Podn",7.81398971220103e-20,0.15687908098164,0.102,0.011,1.32501823549793e-15,"3","Podn"
"Denr",7.83282419868989e-20,0.352356973110261,0.996,0.994,1.32821199937184e-15,"3","Denr"
"Ptger4",8.74320459646001e-20,0.347241276914569,0.356,0.135,1.48258520342172e-15,"3","Ptger4"
"Eml1",8.82620818409372e-20,0.328321486246017,0.375,0.148,1.49666012177677e-15,"3","Eml1"
"Tfpi2",8.83624490628225e-20,0.185030986442623,0.076,0.004,1.49836204875828e-15,"3","Tfpi2"
"Sh3glb1",9.16630327887492e-20,0.38367959202383,1,0.997,1.55433004699882e-15,"3","Sh3glb1"
"Ssr31",9.91968413914212e-20,0.393467671686808,0.993,0.992,1.68208083947433e-15,"3","Ssr3"
"Mmd",1.07704556879478e-19,0.58488112935548,0.593,0.345,1.82634617100531e-15,"3","Mmd"
"Sec631",1.18430774367463e-19,0.413484173977094,0.964,0.914,2.00823064094907e-15,"3","Sec63"
"Chpf",1.46027583424886e-19,0.441548159388957,0.676,0.409,2.47618973213579e-15,"3","Chpf"
"Tram11",1.58821613020965e-19,0.425890647569484,0.953,0.884,2.69313809199651e-15,"3","Tram1"
"Itgbl11",1.65969158798799e-19,0.45356204382502,0.429,0.185,2.81433902575124e-15,"3","Itgbl1"
"Errfi11",1.68265382173269e-19,0.768149510690207,0.535,0.288,2.85327608551212e-15,"3","Errfi1"
"Cnrip1",1.96358006648898e-19,0.29939247416816,0.276,0.088,3.32964271874536e-15,"3","Cnrip1"
"Tcaf21",2.26964666374903e-19,0.372685690241541,0.385,0.154,3.84863984771923e-15,"3","Tcaf2"
"Polk",2.39495430954582e-19,0.410688762721984,0.582,0.313,4.06112402269686e-15,"3","Polk"
"Fyco1",2.41862790048752e-19,0.396862258469725,0.593,0.319,4.10126733085669e-15,"3","Fyco1"
"Nek7",2.50020949814225e-19,0.536412389108069,0.771,0.541,4.23960524599982e-15,"3","Nek7"
"Cyth31",2.90112719888808e-19,0.575078079489351,0.869,0.671,4.91944139115452e-15,"3","Cyth3"
"Fmn1",2.95630279815346e-19,0.308142981979734,0.364,0.141,5.01300265482883e-15,"3","Fmn1"
"Sh3pxd2a",3.08213606951937e-19,0.530598534549943,0.764,0.517,5.226378133084e-15,"3","Sh3pxd2a"
"Il6st",3.12779634898724e-19,0.433732970319245,0.836,0.628,5.30380426897766e-15,"3","Il6st"
"Pdxdc1",3.19836620230645e-19,0.428892015696164,0.84,0.62,5.42346956925105e-15,"3","Pdxdc1"
"Hbegf",3.50107754812344e-19,0.765092896494391,0.564,0.306,5.93677719835292e-15,"3","Hbegf"
"Fbln51",3.55466786724583e-19,0.562316548482918,0.891,0.692,6.02765030248875e-15,"3","Fbln5"
"Flna1",3.56869408980477e-19,0.461226324949976,0.996,0.989,6.05143456808194e-15,"3","Flna"
"Cd631",3.77425957750299e-19,0.331463273063186,1,0.999,6.40001196557182e-15,"3","Cd63"
"Ptgir",3.79715745387818e-19,0.114077343014215,0.058,0.001,6.43883989454123e-15,"3","Ptgir"
"Jph2",3.9027222723422e-19,0.0909811778950089,0.065,0.003,6.61784615721066e-15,"3","Jph2"
"Sec131",4.21955676253021e-19,0.407442122811221,0.971,0.948,7.15510240222248e-15,"3","Sec13"
"Cped11",4.23125059817054e-19,0.315833459372647,0.393,0.156,7.17493163931779e-15,"3","Cped1"
"Chsy11",4.37781429209625e-19,0.425395968978368,0.604,0.346,7.42345969510762e-15,"3","Chsy1"
"Epha3",4.44086256458447e-19,0.568812760727826,0.309,0.114,7.53037065076589e-15,"3","Epha3"
"Fam129b",4.86848507989293e-19,0.468919320270953,0.88,0.723,8.25549014997444e-15,"3","Fam129b"
"Stc1",5.06310438969205e-19,0.211555962825234,0.095,0.009,8.58550611360082e-15,"3","Stc1"
"Rpn1",5.06492064045292e-19,0.390827331882624,0.989,0.964,8.58858593001602e-15,"3","Rpn1"
"B2m1",5.39812637553396e-19,0.337636269269385,0.996,0.975,9.15360289499294e-15,"3","B2m"
"Rassf11",5.72682036467342e-19,0.59487975763393,0.905,0.798,9.71096929237671e-15,"3","Rassf1"
"Azin2",6.01059989819249e-19,0.266514553891206,0.291,0.096,1.0192174247365e-14,"3","Azin2"
"Itga9",6.20190097811353e-19,0.226275002135433,0.193,0.047,1.05165634885871e-14,"3","Itga9"
"Mlec1",6.27889300897145e-19,0.365657518517779,0.996,0.989,1.06471188753129e-14,"3","Mlec"
"Emilin11",6.69995659784921e-19,0.365688896801525,0.502,0.236,1.13611164029729e-14,"3","Emilin1"
"Dact31",6.92218799477248e-19,0.326810019328417,0.382,0.157,1.17379541827357e-14,"3","Dact3"
"Slc41a2",7.71844055795004e-19,0.230524475136791,0.2,0.051,1.30881596541159e-14,"3","Slc41a2"
"Abracl1",7.82534838285912e-19,0.423913225411451,1,0.999,1.32694432528142e-14,"3","Abracl"
"Slc20a1",7.97555092175172e-19,0.547703734133728,0.669,0.432,1.35241416980144e-14,"3","Slc20a1"
"Gorasp2",8.65485840187754e-19,0.434650243992655,0.949,0.845,1.46760433920637e-14,"3","Gorasp2"
"Dynll2",9.12643698581447e-19,0.411400933165564,0.982,0.956,1.54756991968456e-14,"3","Dynll2"
"Ptgfr",9.21711236234085e-19,0.22470787499579,0.145,0.027,1.56294574328214e-14,"3","Ptgfr"
"Smim3",9.87001659566972e-19,0.397570911850715,0.389,0.165,1.67365871412771e-14,"3","Smim3"
"Gng101",9.8843118027346e-19,0.359886839232388,0.996,0.974,1.67608275238971e-14,"3","Gng10"
"Sec61b",9.93527178346066e-19,0.294994326189692,1,0.999,1.68472403632142e-14,"3","Sec61b"
"Ifit11",1.06268853353708e-18,0.31539016968937,0.433,0.183,1.80200094631883e-14,"3","Ifit1"
"Veph1",1.12010522734005e-18,0.308012423874292,0.218,0.061,1.89936243400053e-14,"3","Veph1"
"Exoc3l4",1.12120265862782e-18,0.293543147724955,0.295,0.101,1.90122334823519e-14,"3","Exoc3l4"
