"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Bmp1",1.09198928897388e-27,0.668038704353294,0.748,0.467,1.80494909574493e-23,"R","Bmp1"
"Lpar1",1.10218478839768e-27,0.576016246055239,0.615,0.305,1.82180123674253e-23,"R","Lpar1"
"Nptn",1.29142921805026e-27,0.45112730325279,0.979,0.913,2.13460335451527e-23,"R","Nptn"
"Rbms1",1.97778295402409e-27,0.403181973264469,1,0.989,3.26907744470641e-23,"R","Rbms1"
"Pcolce2",3.23374864006288e-27,0.737292114642937,0.873,0.765,5.34506312715994e-23,"R","Pcolce2"
"Mmp23",3.79299761073778e-27,0.390591145708892,0.257,0.058,6.26944575078847e-23,"R","Mmp23"
"Mustn1",3.81586724859995e-27,0.433565670784214,0.286,0.072,6.30724697521086e-23,"R","Mustn1"
"Mfap4",4.33098659565416e-27,0.549419897157317,0.276,0.067,7.15868774395675e-23,"R","Mfap4"
"Stt3a",4.58411671923352e-27,0.473368429287085,0.934,0.821,7.57708652522109e-23,"R","Stt3a"
"Tnfaip2",5.2621941133054e-27,0.448670767585384,0.395,0.136,8.6978806498825e-23,"R","Tnfaip2"
"Shox2",5.82042572426692e-27,0.481868040868401,0.355,0.115,9.6205816796408e-23,"R","Shox2"
"Arxes2",7.20543436613455e-27,0.501646566544235,0.52,0.229,1.19098624637838e-22,"R","Arxes2"
"Lrrk2",1.00521096796437e-26,0.388483214962546,0.361,0.115,1.6615132089483e-22,"R","Lrrk2"
"Adamtsl1",1.62021404690281e-26,0.548599814019687,0.727,0.436,2.67805179812566e-22,"R","Adamtsl1"
"Kctd10",3.40414525829476e-26,0.490241803271986,0.777,0.527,5.62671169743541e-22,"R","Kctd10"
"Igf2bp1",3.4073327514806e-26,0.276652509065681,0.488,0.193,5.63198030492229e-22,"R","Igf2bp1"
"Msrb3",3.75982222472497e-26,0.458516371392218,0.554,0.26,6.2146101552479e-22,"R","Msrb3"
"P3h1",4.65878359693365e-26,0.517001015031467,0.639,0.358,7.70050340737163e-22,"R","P3h1"
"Emilin1",4.80923316367922e-26,0.439386026392268,0.464,0.189,7.94918149624539e-22,"R","Emilin1"
"Matn2",4.90757014747775e-26,0.407698005975353,0.411,0.153,8.11172269676597e-22,"R","Matn2"
"Cd276",5.65715291518276e-26,0.512499286914483,0.706,0.412,9.35070805350558e-22,"R","Cd276"
"Ugp2",5.77482395114759e-26,0.681816280130176,0.83,0.652,9.54520650885185e-22,"R","Ugp2"
"Mpdz",5.90040520500513e-26,0.46276250829096,0.674,0.367,9.75277976335298e-22,"R","Mpdz"
"Galnt17",5.99376660039507e-26,0.485741004145478,0.509,0.224,9.90709681379301e-22,"R","Galnt17"
"Pde8a",6.37474576779908e-26,0.442075380085098,0.597,0.288,1.05368172795951e-21,"R","Pde8a"
"Fam111a",6.61339106106462e-26,0.588711132034996,0.905,0.819,1.09312740848337e-21,"R","Fam111a"
"Tpm4",7.32934931417744e-26,0.381494530180199,1,0.998,1.21146814814039e-21,"R","Tpm4"
"Thbd",7.45485893373137e-26,0.329639903906928,0.279,0.072,1.23221363315646e-21,"R","Thbd"
"Ptp4a2",8.25560253905e-26,0.373923332925071,1,0.992,1.36456854367957e-21,"R","Ptp4a2"
"Clip1",1.0788832048892e-25,0.54219617881835,0.91,0.792,1.78328604936136e-21,"R","Clip1"
"Tmem263",1.5710889188266e-25,0.518860022781025,0.698,0.413,2.59685287392849e-21,"R","Tmem263"
"Farp1",1.67626342397711e-25,0.42271228019745,0.592,0.291,2.77069581349176e-21,"R","Farp1"
"Hspg2",1.73653750615658e-25,0.493215736950053,0.92,0.766,2.87032284392621e-21,"R","Hspg2"
"Capn2",1.86955605032678e-25,0.429813029905985,0.981,0.945,3.09018919558514e-21,"R","Capn2"
"Cd44",1.97108987592936e-25,0.530471173772761,0.984,0.954,3.25801445592363e-21,"R","Cd44"
"St5",2.18336000022305e-25,0.371567250398212,0.424,0.162,3.60887574436868e-21,"R","St5"
"Cobll1",2.18465778711677e-25,0.364345641341174,0.308,0.087,3.6110208563253e-21,"R","Cobll1"
"Cacna1c",2.2226564032421e-25,0.261687318443154,0.212,0.039,3.67382876891887e-21,"R","Cacna1c"
"Ext1",2.64630305580922e-25,0.528964438512376,0.854,0.647,4.37407432094706e-21,"R","Ext1"
"Osr1",2.77398001369207e-25,0.330972848726477,0.286,0.074,4.58511156463162e-21,"R","Osr1"
"Eif4ebp1",2.87100817384071e-25,0.405586536275168,1,0.998,4.74548941054131e-21,"R","Eif4ebp1"
"Hoxc8",3.07737088864093e-25,0.751370643976442,0.509,0.238,5.08658634183459e-21,"R","Hoxc8"
"Lpl",4.22647727738822e-25,0.596275397132918,0.573,0.277,6.98594429179499e-21,"R","Lpl"
"Slc29a1",5.29477084264776e-25,0.536108099432894,0.968,0.906,8.75172672581249e-21,"R","Slc29a1"
"Myl9",5.49205378730271e-25,0.805663317559542,0.745,0.507,9.07781570503265e-21,"R","Myl9"
"Arhgap29",1.22168158927521e-24,0.542951165192598,0.602,0.329,2.01931749891299e-20,"R","Arhgap29"
"Sept9",1.25633692041046e-24,0.482632771395286,0.928,0.851,2.07659929574644e-20,"R","Sept9"
"Arhgef40",1.70989844656361e-24,0.395391345441625,0.512,0.224,2.82629114232499e-20,"R","Arhgef40"
"Creb3l2",2.08124623190773e-24,0.427672652413275,0.589,0.298,3.44009189672028e-20,"R","Creb3l2"
"Gm12122",2.14431376970412e-24,0.253337265098262,0.183,0.029,3.54433622994394e-20,"R","Gm12122"
"Medag",2.5466259528392e-24,0.621859270197611,0.523,0.237,4.20931803744791e-20,"R","Medag"
"En1",3.46490222295512e-24,0.44885245232938,0.451,0.183,5.72713688432252e-20,"R","En1"
"Tln2",3.56576659671877e-24,0.712172034287684,0.74,0.518,5.89385560771646e-20,"R","Tln2"
"Colgalt1",4.03874641018125e-24,0.435990571383497,0.968,0.853,6.67564394138858e-20,"R","Colgalt1"
"Slfn9",4.75277414758747e-24,0.672792298514962,0.65,0.38,7.85586038854733e-20,"R","Slfn9"
"Tspan4",5.23340074720732e-24,0.443651516348337,0.973,0.939,8.65028809505897e-20,"R","Tspan4"
"Ptprb",6.75842501218958e-24,0.40951983640168,0.244,0.059,1.11710007026482e-19,"R","Ptprb"
"Lhfpl2",7.56395096857742e-24,0.429043860200668,0.379,0.14,1.25024545559616e-19,"R","Lhfpl2"
"C1qtnf6",9.59339995525082e-24,0.383782756287421,0.414,0.162,1.58569307860341e-19,"R","C1qtnf6"
"Ctdspl",1.33080599587787e-23,0.478443415279858,0.549,0.28,2.19968923058654e-19,"R","Ctdspl"
"Tgfb1i1",1.54413255628833e-23,0.575339525958261,0.777,0.523,2.55229670228897e-19,"R","Tgfb1i1"
"Rab34",1.72424016169745e-23,0.423761237261695,0.966,0.9,2.84999656326971e-19,"R","Rab34"
"Pxdn",1.86153230227314e-23,0.533096524409535,0.692,0.446,3.07692674242727e-19,"R","Pxdn"
"Sept11",2.27808536585047e-23,0.369805574876452,1,0.997,3.76544730121425e-19,"R","Sept11"
"Foxn3",2.4462181724677e-23,0.527819896571435,0.825,0.657,4.04335401727186e-19,"R","Foxn3"
"Acvrl1",3.34122656616941e-23,0.313474121002463,0.276,0.076,5.52271339122141e-19,"R","Acvrl1"
"Mprip",3.61634917633248e-23,0.36956971490683,1,0.968,5.97746355355996e-19,"R","Mprip"
"Fbln1",7.33252689863526e-23,0.465862694980036,0.464,0.21,1.21199337107542e-18,"R","Fbln1"
"Jak1",8.17751799587554e-23,0.396557463137677,0.987,0.955,1.35166194953827e-18,"R","Jak1"
"Flt1",9.90627407246661e-23,0.333829978707104,0.164,0.024,1.63740804143801e-18,"R","Flt1"
"Cxcl14",9.93230252037538e-23,0.976409615863183,0.814,0.653,1.64171028359285e-18,"R","Cxcl14"
"H19",1.14900564960739e-22,0.569803185771727,0.279,0.079,1.89919143823606e-18,"R","H19"
"Tfpi",1.18382620036652e-22,0.296579600045264,0.554,0.279,1.95674632658582e-18,"R","Tfpi"
"Tpm2",1.37133017715607e-22,0.702626609942957,0.958,0.908,2.26667164982127e-18,"R","Tpm2"
"Ghr",1.38361059322757e-22,0.460819062205974,0.584,0.302,2.28696994954585e-18,"R","Ghr"
"Igf2",1.46802730706235e-22,0.536594410359003,0.218,0.047,2.42650233584337e-18,"R","Igf2"
"Filip1l",1.48997419796013e-22,0.642585876193585,0.528,0.26,2.4627783518083e-18,"R","Filip1l"
"Eva1a",1.81199997825559e-22,0.532137978600476,0.499,0.239,2.99505476405866e-18,"R","Eva1a"
"Tagln",1.88612501888426e-22,0.812372181769349,0.867,0.717,3.11757604371379e-18,"R","Tagln"
"Kpnb1",2.69021407767847e-22,0.393461118978836,1,0.987,4.44665484899475e-18,"R","Kpnb1"
"Frmd6",2.93330662418411e-22,0.49943681154233,0.817,0.62,4.84846251911392e-18,"R","Frmd6"
"Rnf150",2.99198441839805e-22,0.412462358265359,0.443,0.191,4.94545104517013e-18,"R","Rnf150"
"Crtap",3.03774415945576e-22,0.445059024274973,0.891,0.718,5.02108732116443e-18,"R","Crtap"
"Snx9",3.16943746805191e-22,0.505528864438221,0.859,0.72,5.238763190943e-18,"R","Snx9"
"Fam120a",3.93858555491948e-22,0.383274909141261,0.973,0.94,6.51008806372641e-18,"R","Fam120a"
"Nexn",3.9645491160213e-22,0.446392792055252,0.549,0.26,6.55300323387161e-18,"R","Nexn"
"Hspa5",4.01428586446282e-22,0.454880369801556,1,0.999,6.6352131053706e-18,"R","Hspa5"
"Ccdc102a",5.21878552875672e-22,0.375842210962405,0.485,0.22,8.62613060048199e-18,"R","Ccdc102a"
"Mdfic",6.1700172240761e-22,0.445053305002577,0.605,0.338,1.01984214696754e-17,"R","Mdfic"
"Fhl2",6.18977007974681e-22,0.541851695216614,0.618,0.359,1.02310709648135e-17,"R","Fhl2"
"S1pr3",6.43032034658543e-22,0.310066370038508,0.18,0.033,1.06286765008711e-17,"R","S1pr3"
"Dbn1",6.70917124679396e-22,0.453703833594869,0.748,0.487,1.10895891538257e-17,"R","Dbn1"
"Cd63",6.82279805174772e-22,0.330584922536631,1,1,1.12774028997338e-17,"R","Cd63"
"E330013P04Rik",6.85922388571604e-22,0.423696953524869,0.366,0.136,1.13376111607e-17,"R","E330013P04Rik"
"Mgll",7.61559868998466e-22,0.633256196764864,0.584,0.309,1.25878230746756e-17,"R","Mgll"
"Ripk3",8.46260451422868e-22,0.505858038582079,0.798,0.574,1.39878390015686e-17,"R","Ripk3"
"Ptgs2os2",9.38054154713766e-22,0.268041283270089,0.215,0.049,1.55050971232638e-17,"R","Ptgs2os2"
"Fstl3",9.42605117064443e-22,0.401620307927948,0.411,0.172,1.55803199799582e-17,"R","Fstl3"
"Wnt2",9.68022561787002e-22,0.573984509462501,0.406,0.165,1.60004449237774e-17,"R","Wnt2"
"Dpep1",1.06695122608605e-21,0.147027515419493,0.095,0.003,1.76356368159763e-17,"R","Dpep1"
"P4hb",1.12740537532471e-21,0.411203081419798,1,0.986,1.86348834487422e-17,"R","P4hb"
"Bmper",1.15106355730841e-21,0.251524964306685,0.17,0.029,1.90259295387508e-17,"R","Bmper"
"Itgb3",1.44588136590533e-21,0.278346310306194,0.223,0.054,2.38989730970492e-17,"R","Itgb3"
"Dram1",1.48069235994329e-21,0.393246849677812,0.39,0.161,2.44743640175027e-17,"R","Dram1"
"Lgals1",1.68410784634918e-21,0.374434217446147,1,0.995,2.78366185923056e-17,"R","Lgals1"
"Fam149a",1.70961454025196e-21,0.412690225376993,0.594,0.331,2.82582187358246e-17,"R","Fam149a"
"Surf4",1.74606665948195e-21,0.404082473082054,0.989,0.948,2.88607358145771e-17,"R","Surf4"
"Lrrc17",1.89679195132435e-21,0.299300918924719,0.143,0.019,3.13520741634402e-17,"R","Lrrc17"
"Cxcl5",2.39905522228341e-21,0.909105895333047,0.358,0.142,3.96539837691225e-17,"R","Cxcl5"
"Fgfr1",2.45543992702525e-21,0.550635893755101,0.78,0.575,4.05859665538004e-17,"R","Fgfr1"
"Hsp90b1",2.66880708654795e-21,0.320621661558106,1,1,4.4112712333551e-17,"R","Hsp90b1"
"Lasp1",3.02305435330388e-21,0.471935572689507,0.886,0.772,4.99680654057598e-17,"R","Lasp1"
"Gas6",3.13133069834041e-21,0.665026291312527,0.483,0.232,5.17577651128687e-17,"R","Gas6"
"Cfb",3.26426458004139e-21,0.447283502712388,0.369,0.142,5.39550292435041e-17,"R","Cfb"
"Ptgfr",3.27419551978416e-21,0.196987266362486,0.141,0.018,5.41191777465124e-17,"R","Ptgfr"
"Ryk",3.3390650695064e-21,0.431311661578254,0.976,0.913,5.51914065338713e-17,"R","Ryk"
"Rgl1",4.04580926121584e-21,0.470094479032804,0.544,0.272,6.68731812786366e-17,"R","Rgl1"
"Arpc1b",4.52323277015593e-21,0.270827022898299,1,0.993,7.47645144579074e-17,"R","Arpc1b"
"Snai2",4.80585827909161e-21,0.399807351137261,0.342,0.127,7.94360314951052e-17,"R","Snai2"
"Eva1b",5.71733451659364e-21,0.638362195310666,0.844,0.673,9.45018222247763e-17,"R","Eva1b"
"Ppic",5.7630139645904e-21,0.340692531748135,0.997,0.977,9.52568578207147e-17,"R","Ppic"
"Ror1",6.29720046055608e-21,0.235005275790649,0.228,0.058,1.04086426412532e-16,"R","Ror1"
"Ehbp1l1",6.46509363069594e-21,0.438136655521617,0.708,0.444,1.06861532621773e-16,"R","Ehbp1l1"
"Lamb1",7.01861041379286e-21,0.490416672840193,0.626,0.36,1.16010611529582e-16,"R","Lamb1"
"Chst11",7.41413528073015e-21,0.260763967892235,0.207,0.047,1.22548242055189e-16,"R","Chst11"
"Ngf",7.88112491198184e-21,0.244552650696894,0.175,0.033,1.30267113670148e-16,"R","Ngf"
"Dpt",9.01620307150484e-21,0.274186946610187,0.117,0.01,1.49028820568903e-16,"R","Dpt"
"Syde1",9.20178939677921e-21,0.397577021434198,0.491,0.246,1.52096376939364e-16,"R","Syde1"
"Uap1",1.00508819244877e-20,0.498213294551238,0.676,0.444,1.66131027329857e-16,"R","Uap1"
"Rab38",1.01999192888385e-20,0.351235559014912,0.334,0.122,1.68594465925212e-16,"R","Rab38"
"Zfp36l2",1.11347806989915e-20,0.599472136772261,0.801,0.621,1.84046790173631e-16,"R","Zfp36l2"
"Abi3bp",1.13494548466613e-20,0.216835543461636,0.143,0.02,1.87595139160464e-16,"R","Abi3bp"
"Layn",1.23881486238568e-20,0.306489772079902,0.337,0.121,2.04763708603729e-16,"R","Layn"
"Arhgap31",1.25948893148345e-20,0.437526675117464,0.647,0.383,2.08180925484899e-16,"R","Arhgap31"
"Prr5",1.26676979616608e-20,0.36964202319879,0.369,0.15,2.09384379608291e-16,"R","Prr5"
"Tor1aip1",1.34934008956172e-20,0.449158765139446,0.881,0.752,2.23032423403657e-16,"R","Tor1aip1"
"Ctsc",1.44547092527072e-20,0.433051205621839,0.905,0.752,2.38921889237998e-16,"R","Ctsc"
"Isg15",2.04612219439955e-20,0.48070130879843,0.936,0.763,3.38203537512302e-16,"R","Isg15"
"Lbp",2.10878481366904e-20,0.492956508867461,0.292,0.097,3.48561041851356e-16,"R","Lbp"
"Nuak1",2.2210628342014e-20,0.401797236437501,0.56,0.287,3.6711947586515e-16,"R","Nuak1"
"Bmpr1b",2.22941590399391e-20,0.284259003176086,0.21,0.05,3.68500154771153e-16,"R","Bmpr1b"
"Ptger4",2.29409999816612e-20,0.322618831588838,0.305,0.104,3.79191788696879e-16,"R","Ptger4"
"Plpp3",2.39490650436002e-20,0.774734637041952,0.501,0.27,3.95854096105668e-16,"R","Plpp3"
"Bnc2",2.46223205949526e-20,0.292711397509647,0.196,0.045,4.06982337113971e-16,"R","Bnc2"
"Rap2a",2.71351174515102e-20,0.485993436704939,0.867,0.73,4.48516356356012e-16,"R","Rap2a"
"H6pd",2.84335687989538e-20,0.321839805358808,0.355,0.139,4.69978458677907e-16,"R","H6pd"
"Rassf8",3.71757922060346e-20,0.377552789322677,0.454,0.213,6.14478669373546e-16,"R","Rassf8"
"Tpst2",4.6031748094759e-20,0.468598514198182,0.883,0.723,7.60858764258272e-16,"R","Tpst2"
"Tead1",5.02865596778147e-20,0.409777292623228,0.966,0.887,8.311865449146e-16,"R","Tead1"
"Nsg1",5.95702367691724e-20,0.426352207740123,0.507,0.26,9.8463644355765e-16,"R","Nsg1"
"Nr3c1",6.69988043350444e-20,0.45280654215459,0.724,0.482,1.10742323685395e-15,"R","Nr3c1"
"Ifi211",7.38949220986661e-20,0.360634257017162,0.454,0.211,1.22140916736885e-15,"R","Ifi211"
"Adh7",7.72642221327843e-20,0.554391308953948,0.568,0.306,1.27710032763279e-15,"R","Adh7"
"Gstm2",9.09673106822068e-20,0.32717406540565,0.371,0.149,1.5035986782662e-15,"R","Gstm2"
"Myo1c",9.97161932285665e-20,0.438839309386715,0.926,0.822,1.64820895787498e-15,"R","Myo1c"
"Tmem119",1.117861318624e-19,0.339272722562676,0.212,0.054,1.84771297355362e-15,"R","Tmem119"
"Amotl2",1.15592819481649e-19,0.532035450748189,0.851,0.705,1.91063371321218e-15,"R","Amotl2"
"Msn",1.47574116254981e-19,0.312046767318697,1,0.997,2.43925256757859e-15,"R","Msn"
"Ap1s1",1.55925057117654e-19,0.352617053940825,0.997,0.971,2.5772852690977e-15,"R","Ap1s1"
"Mlf1",1.83507147903534e-19,0.450802644098327,0.549,0.299,3.03318964769752e-15,"R","Mlf1"
"Cygb",1.89182513733078e-19,0.17375685577031,0.109,0.009,3.12699776949405e-15,"R","Cygb"
"Cdo1",1.94225505845092e-19,0.737528757979629,0.531,0.273,3.21035338611353e-15,"R","Cdo1"
"Dcbld2",2.07246518405483e-19,0.457188148799548,0.634,0.392,3.42557770272423e-15,"R","Dcbld2"
"Scarf2",2.27510403087401e-19,0.403685831016843,0.467,0.225,3.76051945263166e-15,"R","Scarf2"
"Siglecg",2.40406294722643e-19,0.177854440860081,0.125,0.015,3.97367564547057e-15,"R","Siglecg"
"Zfp9",2.83213135168052e-19,0.327683546712093,0.355,0.142,4.68122991119273e-15,"R","Zfp9"
"Sh3bp1",3.14306151560349e-19,0.375780129256233,0.509,0.27,5.19516637914101e-15,"R","Sh3bp1"
"Rrm1",3.32377901977014e-19,0.417874671408132,0.979,0.963,5.49387434177806e-15,"R","Rrm1"
"Manf",3.48946404440543e-19,0.394479229055804,1,0.998,5.76773511899773e-15,"R","Manf"
"P4ha2",4.83996716105951e-19,0.363022963469885,0.416,0.193,7.99998172051527e-15,"R","P4ha2"
"Adgra2",5.86575814039057e-19,0.320502431475305,0.361,0.149,9.69551163025158e-15,"R","Adgra2"
"Sec13",5.86971324298481e-19,0.374125968041166,0.979,0.939,9.7020490193296e-15,"R","Sec13"
"Adam9",6.30172240882471e-19,0.451399720940344,0.538,0.3,1.04161169695464e-14,"R","Adam9"
"Sar1a",6.90109028843893e-19,0.385096314459073,0.966,0.93,1.14068121377607e-14,"R","Sar1a"
"Rftn1",8.58103867757705e-19,0.320450184840268,0.387,0.165,1.41835988301671e-14,"R","Rftn1"
"Sfrp1",9.10642423766358e-19,0.670414965199367,0.902,0.777,1.50520086224341e-14,"R","Sfrp1"
"Tbx15",1.01233633104142e-18,0.425473347431122,0.658,0.379,1.67329072157836e-14,"R","Tbx15"
"Bicd2",1.09161160047034e-18,0.41086541750562,0.782,0.573,1.80432481441742e-14,"R","Bicd2"
"Cd164",1.31580209778517e-18,0.415361312878107,0.92,0.841,2.17488928742911e-14,"R","Cd164"
"Hic1",1.63015302879433e-18,0.22960748955868,0.212,0.057,2.69447994129415e-14,"R","Hic1"
"Avpr1a",1.67245099641834e-18,0.137998486596745,0.082,0.003,2.76439425197987e-14,"R","Avpr1a"
"Lhfp",1.68612773803468e-18,0.399319757753489,0.955,0.838,2.78700053819752e-14,"R","Lhfp"
"Pmp22",1.68919891251544e-18,0.386945200200212,0.822,0.579,2.79207688249676e-14,"R","Pmp22"
"Il1rl2",1.97008905059891e-18,0.190420684338411,0.159,0.031,3.25636019173494e-14,"R","Il1rl2"
"Tnfrsf12a",2.08769872670036e-18,0.390559399227413,0.987,0.94,3.45075722536302e-14,"R","Tnfrsf12a"
"St3gal2",2.11031613128363e-18,0.370314373017501,0.475,0.242,3.48814153339871e-14,"R","St3gal2"
"Ifit2",2.13140925847345e-18,0.280474563605041,0.329,0.127,3.52300636333077e-14,"R","Ifit2"
"Vegfa",2.24208820497189e-18,0.357996848773269,0.469,0.234,3.70594759399804e-14,"R","Vegfa"
"Ifi202b",2.30410034941363e-18,0.374750418860487,0.976,0.873,3.80844746754579e-14,"R","Ifi202b"
"Adgrd1",2.46439833850168e-18,0.176413753465777,0.101,0.008,4.07340401370942e-14,"R","Adgrd1"
"Ephb2",2.47385842848454e-18,0.278373647749337,0.268,0.089,4.0890405964421e-14,"R","Ephb2"
"Errfi1",2.7305265008035e-18,0.604699468363445,0.515,0.283,4.51328725317811e-14,"R","Errfi1"
"Zeb2",3.41707430392501e-18,0.32347254815905,0.934,0.819,5.64808211695765e-14,"R","Zeb2"
"Arf4",3.41785790432563e-18,0.316574874647602,1,0.993,5.64937733005984e-14,"R","Arf4"
"Myl12a",3.61553262236579e-18,0.295960017811659,1,0.999,5.97611387150841e-14,"R","Myl12a"
"Nnmt",3.82361371278842e-18,0.284744284729467,0.215,0.06,6.32005110586799e-14,"R","Nnmt"
"Gfra1",3.87694711713724e-18,0.468814418354982,0.361,0.153,6.40820588991614e-14,"R","Gfra1"
"Anxa5",4.22593468305503e-18,0.347363681506787,0.997,0.982,6.98504743762166e-14,"R","Anxa5"
"Ccl7",4.33277655302068e-18,0.36842545789908,0.902,0.782,7.16164636448788e-14,"R","Ccl7"
"Akap13",4.7444049600708e-18,0.406254556052446,0.934,0.846,7.84202695850102e-14,"R","Akap13"
"Fndc1",5.67495882902416e-18,0.484866939869888,0.464,0.228,9.38013944849403e-14,"R","Fndc1"
"Mgat1",6.13967544775747e-18,0.36717871913256,0.663,0.404,1.01482695475983e-13,"R","Mgat1"
"Ncs1",6.80375894863571e-18,0.391485596654079,0.568,0.323,1.12459331662e-13,"R","Ncs1"
"Ifi203",7.66984600870854e-18,0.477004489946913,0.658,0.408,1.26774884677943e-13,"R","Ifi203"
"S100a4",8.69856260452573e-18,0.556262468570372,0.992,0.956,1.43778541290206e-13,"R","S100a4"
"Dlg4",9.4946680295619e-18,0.402711213150532,0.546,0.312,1.56937367860629e-13,"R","Dlg4"
"Ereg",1.06961561273648e-17,0.330994766577288,0.334,0.13,1.76796764629212e-13,"R","Ereg"
"Tgfbr2",1.12162898043137e-17,0.432327768443145,0.615,0.365,1.85394054175502e-13,"R","Tgfbr2"
"Inpp5a",1.17112388206687e-17,0.331487625364009,0.416,0.198,1.93575066466833e-13,"R","Inpp5a"
"Ms4a4d",1.25908213739927e-17,0.250960066580179,0.162,0.033,2.08113686490725e-13,"R","Ms4a4d"
"Postn",1.30457924145371e-17,0.427317631237261,0.318,0.121,2.15633902819883e-13,"R","Postn"
"Slpi",1.63167952646915e-17,1.93150371490748,0.385,0.191,2.69700308930086e-13,"R","Slpi"
"Myof",1.67110064029854e-17,0.378757871677596,0.995,0.95,2.76216224834946e-13,"R","Myof"
"Camk4",1.69147073200705e-17,0.373253461239014,0.26,0.087,2.79583197293446e-13,"R","Camk4"
"Nhsl2",1.85583645864788e-17,0.295416080614466,0.326,0.129,3.06751208249907e-13,"R","Nhsl2"
"Pde4a",1.87477444738059e-17,0.260786388731201,0.284,0.102,3.09881468407537e-13,"R","Pde4a"
"Serpina3g",1.98256977970185e-17,0.216956965647027,0.133,0.021,3.27698958886919e-13,"R","Serpina3g"
"Inhbb",2.16456545347236e-17,0.240398209390764,0.164,0.036,3.57781023804446e-13,"R","Inhbb"
"Tram2",2.21535856199102e-17,0.286663088616147,0.345,0.142,3.66176616711496e-13,"R","Tram2"
"Arsi",2.56511608996124e-17,0.203947905085164,0.151,0.03,4.23988038509693e-13,"R","Arsi"
"Esyt2",2.87350263766323e-17,0.447743981640259,0.806,0.611,4.74961250979356e-13,"R","Esyt2"
"Stk39",3.00219267195713e-17,0.419573501065603,0.658,0.415,4.96232426747795e-13,"R","Stk39"
"Ly6e",3.01141046991766e-17,0.237278326344427,0.976,0.928,4.97756036572689e-13,"R","Ly6e"
"Rflnb",3.0624653878972e-17,0.501444062131104,0.549,0.328,5.06194903965529e-13,"R","Rflnb"
"Morrbid",3.62455696354241e-17,0.417774525999828,0.907,0.776,5.99103020503925e-13,"R","Morrbid"
"Mgat2",3.74849753537672e-17,0.360052525137954,0.939,0.904,6.19589157622418e-13,"R","Mgat2"
"Ercc1",3.75395501160507e-17,0.397027415839109,0.971,0.907,6.20491223868201e-13,"R","Ercc1"
"Cntln",4.03165858678406e-17,0.405294004203219,0.602,0.364,6.66392847809537e-13,"R","Cntln"
"Ednra",4.05636021439885e-17,0.176475313707338,0.111,0.014,6.70475779837986e-13,"R","Ednra"
"Carmn",4.820645330566e-17,0.186590889076116,0.175,0.041,7.96804466689253e-13,"R","Carmn"
"Pofut2",4.89510654724017e-17,0.387934858625602,0.775,0.579,8.09112161193327e-13,"R","Pofut2"
"Osmr",5.08407192118279e-17,0.402993971765658,0.687,0.431,8.40346247852304e-13,"R","Osmr"
"Dnajc3",5.27612612245747e-17,0.34468609086106,0.963,0.913,8.72090886780996e-13,"R","Dnajc3"
"Gxylt2",5.71204846474e-17,0.314693128291624,0.233,0.074,9.44144490736874e-13,"R","Gxylt2"
"Htr1b",5.74519558200902e-17,0.339653619029243,0.361,0.158,9.4962337775027e-13,"R","Htr1b"
"Gjb3",6.40037171564401e-17,0.568758519952372,0.432,0.214,1.0579174408788e-12,"R","Gjb3"
