"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Arl13b1",7.11616776138943e-09,0.195277986376844,0.517,0.398,0.000132040492812581,"4","Arl13b"
"Haus4",7.14852800771562e-09,0.156885863678637,0.475,0.35,0.000132640937183163,"4","Haus4"
"Tmem701",7.40451709865838e-09,0.162543721014468,0.726,0.612,0.000137390814765606,"4","Tmem70"
"Elof11",7.53134280341023e-09,0.139357372138868,0.983,0.978,0.000139744065717277,"4","Elof1"
"Uqcr111",7.55922739728076e-09,0.114981161326793,1,1,0.000140261464356544,"4","Uqcr11"
"Riok21",7.71643057357141e-09,0.200681692792273,0.563,0.446,0.000143178369292618,"4","Riok2"
"Cdc1231",7.8810528654099e-09,0.153137218280392,0.958,0.913,0.000146232935917681,"4","Cdc123"
"Atp6v1c2",7.93557691702687e-09,0.0434646044100998,0.028,0.005,0.000147244629695434,"4","Atp6v1c2"
"Otud11",7.96093123573618e-09,0.131157867663247,0.3,0.196,0.000147715079079085,"4","Otud1"
"Med311",8.19666527653734e-09,0.1671699832251,0.624,0.497,0.00015208912420615,"4","Med31"
"Dlat1",8.23439395848821e-09,0.186400289670701,0.737,0.656,0.000152789179899749,"4","Dlat"
"Gtf2h2",8.25067355421763e-09,0.153757969388861,0.461,0.343,0.000153091247798508,"4","Gtf2h2"
"Mthfd21",8.44077763344917e-09,0.182328237752263,0.771,0.674,0.000156618628988649,"4","Mthfd2"
"Rnpc31",8.44930853585385e-09,0.166818190630718,0.486,0.367,0.000156776919882768,"4","Rnpc3"
"Fgfr1op",8.57375836572413e-09,0.169403047724483,0.435,0.321,0.000159086086476011,"4","Fgfr1op"
"Spink101",8.58408043974359e-09,0.13394948830868,0.09,0.039,0.000159277612559442,"4","Spink10"
"Atad11",8.79804665777709e-09,0.176282923322108,0.632,0.52,0.000163247755735054,"4","Atad1"
"Sppl2b",8.88457426757453e-09,0.138551263726875,0.362,0.251,0.000164853275534845,"4","Sppl2b"
"U2surp1",8.90594657523207e-09,0.150251300637781,0.966,0.95,0.000165249838703431,"4","U2surp"
"Mrpl11",8.95815277484921e-09,0.146131036543704,0.972,0.94,0.000166218524737327,"4","Mrpl11"
"Gcfc21",9.14881810872013e-09,0.144900203856318,0.308,0.207,0.000169756320007302,"4","Gcfc2"
"Drg21",9.15610116156754e-09,0.193968900893473,0.605,0.499,0.000169891457052886,"4","Drg2"
"Katnbl12",9.25498457859099e-09,0.183678035892791,0.594,0.471,0.000171726238855756,"4","Katnbl1"
"Blm1",9.28760121123412e-09,0.189817216590461,0.486,0.372,0.000172331440474449,"4","Blm"
"Mfsd2a1",9.29697652859635e-09,0.104633921484125,0.235,0.144,0.000172505399488105,"4","Mfsd2a"
"Atp23",9.47164677684704e-09,0.165380313335281,0.396,0.286,0.000175746405944397,"4","Atp23"
"Snhg9",9.60356353931528e-09,0.190836159011833,0.56,0.448,0.000178194121471995,"4","Snhg9"
"Trim271",9.64875653132436e-09,0.169832462611613,0.882,0.843,0.000179032677438724,"4","Trim27"
"Pip5k1b1",9.70419718245214e-09,0.112491158091251,0.119,0.059,0.000180061378720399,"4","Pip5k1b"
"Snhg161",9.79635688444563e-09,0.150089584109074,0.358,0.252,0.000181771401990889,"4","Snhg16"
"Sub11",9.87484180388419e-09,0.125988059990146,0.997,0.998,0.000183227689671071,"4","Sub1"
"Ing51",9.90100653812499e-09,0.149164428570956,0.449,0.326,0.000183713176314909,"4","Ing5"
"Gm28905",9.97595845856998e-09,0.0217878834235493,0.017,0.002,0.000185103909198766,"4","Gm28905"
"Taf5",1.0081875605327e-08,0.143686862294056,0.392,0.279,0.000187069201856842,"4","Taf5"
"Pelp11",1.00939567286797e-08,0.205805056026157,0.686,0.596,0.000187293367100652,"4","Pelp1"
"Ecd",1.00943852092056e-08,0.179704751523637,0.633,0.514,0.00018730131755681,"4","Ecd"
"Pja12",1.01672454654205e-08,0.184187108444159,0.759,0.661,0.000188653239610878,"4","Pja1"
"Fbxo211",1.02748820719494e-08,0.152522988438452,0.378,0.268,0.000190650436845022,"4","Fbxo21"
"Hax1",1.02939504381296e-08,0.188901229088644,0.752,0.665,0.000191004250379494,"4","Hax1"
"Xpot1",1.07891883325418e-08,0.177670673529236,0.692,0.594,0.000200193389510313,"4","Xpot"
"Gtf2h51",1.09399297147615e-08,0.137588968227037,0.998,0.995,0.0002029903958574,"4","Gtf2h5"
"Kif2a2",1.1020273034707e-08,0.188457084974818,0.912,0.871,0.000204481166158988,"4","Kif2a"
"Slc35g11",1.14031383373832e-08,0.108390303969728,0.274,0.174,0.000211585231850145,"4","Slc35g1"
"Hs6st21",1.17573097498273e-08,0.115961858377102,0.676,0.536,0.000218156882408046,"4","Hs6st2"
"Abhd17c1",1.19061960456878e-08,0.138510415417204,0.466,0.342,0.000220919467627738,"4","Abhd17c"
"Aimp21",1.19770874384338e-08,0.170728545407155,0.858,0.796,0.000222234857420138,"4","Aimp2"
"Eri11",1.20639069377429e-08,0.182662409311237,0.805,0.727,0.00022384579322982,"4","Eri1"
"Snw1",1.20740902122944e-08,0.161073836382985,0.95,0.942,0.000224034743889123,"4","Snw1"
"Gabpa1",1.25221338271743e-08,0.147361749764222,0.492,0.366,0.00023234819316322,"4","Gabpa"
"Gfm11",1.26428789234292e-08,0.203764866580135,0.542,0.432,0.00023458861842423,"4","Gfm1"
"Gm2396",1.27079920883752e-08,0.0412742775102943,0.033,0.007,0.000235796793199802,"4","Gm2396"
"Zc3hc11",1.27594052694265e-08,0.179762276396186,0.432,0.327,0.000236750764774209,"4","Zc3hc1"
"Avpi12",1.27859470047051e-08,0.0309635138901885,0.975,0.888,0.000237243246672303,"4","Avpi1"
"Ano41",1.28094338729528e-08,0.0637593405700492,0.074,0.029,0.000237679045512639,"4","Ano4"
"Xpo51",1.28596410451373e-08,0.197430026597258,0.695,0.609,0.000238610639592523,"4","Xpo5"
"Gpd21",1.28719337886759e-08,0.196208451164259,0.457,0.343,0.000238838731448882,"4","Gpd2"
"Gm389101",1.29138303987209e-08,0.0617928232566515,0.065,0.024,0.000239616123048267,"4","Gm38910"
"Gm15892",1.31208033465635e-08,0.0648904463952526,0.082,0.034,0.000243456506095486,"4","Gm15892"
"Yeats2",1.33399478311299e-08,0.199959802024907,0.46,0.35,0.000247522732006616,"4","Yeats2"
"Marc21",1.35002602529761e-08,0.136090114551584,0.916,0.856,0.000250497328993972,"4","Marc2"
"Gatc",1.35546344980046e-08,0.131904015281223,0.393,0.276,0.000251506243110476,"4","Gatc"
"Mrpl501",1.40001168122508e-08,0.185902643461562,0.865,0.832,0.000259772167451314,"4","Mrpl50"
"Srsf41",1.50038776793222e-08,0.194983722967681,0.627,0.515,0.000278396950339824,"4","Srsf4"
"Spin4",1.51192028420431e-08,0.0954438806875705,0.167,0.093,0.000280536808734109,"4","Spin4"
"Bcs1l1",1.53546072903009e-08,0.148785435155466,0.367,0.26,0.000284904738271534,"4","Bcs1l"
"Polr2b",1.56289639435549e-08,0.18885782941107,0.751,0.676,0.00028999542597266,"4","Polr2b"
"Gmnn1",1.59512081893237e-08,0.187498289158893,0.831,0.761,0.000295974667952901,"4","Gmnn"
"Ipo81",1.6209629918783e-08,0.162179919097172,0.505,0.384,0.000300769683143019,"4","Ipo8"
"Mis18bp11",1.62455855014252e-08,0.266296909652903,0.517,0.413,0.000301436838978945,"4","Mis18bp1"
"Apba21",1.62724271303978e-08,0.173346129280683,0.176,0.1,0.000301934885404531,"4","Apba2"
"Pecr1",1.65323043020424e-08,0.145062641628436,0.37,0.263,0.000306756906324396,"4","Pecr"
"Tprkb",1.65631916852654e-08,0.16410159822073,0.588,0.471,0.0003073300217201,"4","Tprkb"
"Sh3rf21",1.66936650360922e-08,0.100892315360877,0.127,0.064,0.000309750954744691,"4","Sh3rf2"
"Gm10076",1.67712752464443e-08,0.121748928553759,1,1,0.000311191012197775,"4","Gm10076"
"Abcg22",1.71281001785712e-08,0.193053903267531,0.56,0.451,0.000317811898813389,"4","Abcg2"
"Eri21",1.78631742431557e-08,0.131048237768334,0.33,0.224,0.000331451198081753,"4","Eri2"
"Larp41",1.79978853233973e-08,0.158002602002761,0.918,0.904,0.000333950762175636,"4","Larp4"
"Pak1ip11",1.81884301347215e-08,0.157072441935164,0.958,0.926,0.000337486321149758,"4","Pak1ip1"
"Snapc11",1.82260530296917e-08,0.163868230310469,0.418,0.309,0.00033818441396593,"4","Snapc1"
"Atf7ip2",1.82688153688558e-08,0.08997572711622,0.074,0.03,0.00033897786916912,"4","Atf7ip2"
"Zfp5111",1.83176379715877e-08,0.156550108864075,0.568,0.439,0.00033988377256281,"4","Zfp511"
"Pvt11",1.84718265109279e-08,0.155631488064807,0.368,0.261,0.000342744740910268,"4","Pvt1"
"Ankrd261",1.8536895684496e-08,0.172626578191205,0.48,0.363,0.000343952099425822,"4","Ankrd26"
"Mettl91",1.87047706995028e-08,0.136919766843599,0.921,0.858,0.000347067020329275,"4","Mettl9"
"Tpr1",1.90478706795935e-08,0.128720350576673,0.998,0.998,0.000353433240459857,"4","Tpr"
"Pcyox1l1",1.92356768587393e-08,0.136120587350308,0.353,0.245,0.000356917984113907,"4","Pcyox1l"
"Atf61",1.92815434426191e-08,0.230492522914967,0.553,0.449,0.000357769038577798,"4","Atf6"
"Elp2",2.01412324849603e-08,0.167170648843549,0.553,0.43,0.000373720568758438,"4","Elp2"
"Tek2",2.04561278480513e-08,0.115025537383127,0.186,0.108,0.000379563452220592,"4","Tek"
"Paxip11",2.04978134786874e-08,0.158884207939035,0.413,0.304,0.000380336929097045,"4","Paxip1"
"Tsen21",2.10232923827015e-08,0.155259994554093,0.384,0.278,0.000390087190161027,"4","Tsen2"
"Slc7a6os",2.10784174902534e-08,0.148870492299815,0.378,0.269,0.000391110036531652,"4","Slc7a6os"
"Mre11a1",2.11172074900911e-08,0.145338092452779,0.531,0.401,0.00039182978497864,"4","Mre11a"
"Cd3eap1",2.12479224281118e-08,0.214957271758904,0.834,0.773,0.000394255200653615,"4","Cd3eap"
"Wdr821",2.16571738215036e-08,0.142150925069594,0.607,0.471,0.000401848860257999,"4","Wdr82"
"Fyttd12",2.19618987158335e-08,0.166872388003863,0.918,0.867,0.00040750303067229,"4","Fyttd1"
"E2f62",2.197453259956e-08,0.171252361423995,0.495,0.376,0.000407737452384836,"4","E2f6"
"Bcl2l131",2.20085648310684e-08,0.151843019420567,0.393,0.285,0.000408368920440474,"4","Bcl2l13"
"Usp361",2.23539070335229e-08,0.183533339884242,0.461,0.353,0.000414776745007017,"4","Usp36"
"Prcc1",2.24019140193553e-08,0.138675643982203,0.354,0.247,0.000415667514629137,"4","Prcc"
"Pole21",2.26755907559716e-08,0.135148403924123,0.345,0.24,0.000420745586477052,"4","Pole2"
"Tcf201",2.27352252767454e-08,0.165816915182034,0.522,0.404,0.000421852105010011,"4","Tcf20"
"Pcnt1",2.30713821710257e-08,0.171748956760857,0.577,0.455,0.000428089496183383,"4","Pcnt"
"5430416N02Rik1",2.32042335913396e-08,0.150206766827807,0.387,0.28,0.000430554554287307,"4","5430416N02Rik"
"Pcmt1",2.32366264891735e-08,0.145606846599836,0.896,0.854,0.000431155604506615,"4","Pcmt1"
"Dnajc24",2.33992525994618e-08,0.177352713571438,0.577,0.462,0.000434173131983014,"4","Dnajc24"
"C630043F03Rik",2.34678574520609e-08,0.0627345327564482,0.073,0.029,0.000435446095022991,"4","C630043F03Rik"
"Gm32764",2.35347766556121e-08,0.0166539143569993,0.012,0.001,0.000436687780844882,"4","Gm32764"
"Snip1",2.36645188581719e-08,0.151878044685505,0.385,0.279,0.000439095147413381,"4","Snip1"
"Isoc12",2.39726784426685e-08,0.179153457415741,0.627,0.514,0.000444813048503714,"4","Isoc1"
"Arhgef33",2.4388058439879e-08,0.0415674320752264,0.039,0.01,0.000452520424351954,"4","Arhgef33"
"Prdm51",2.4828247459495e-08,0.138272032536291,0.412,0.3,0.00046068813161093,"4","Prdm5"
"Ccdc1371",2.48830015550176e-08,0.131094346356657,0.378,0.267,0.000461704093853351,"4","Ccdc137"
"Ncdn1",2.54917570694644e-08,0.1504090820002,0.35,0.244,0.000472999552423912,"4","Ncdn"
"Lysmd21",2.55068379779422e-08,0.139538659040973,0.515,0.389,0.000473279378680717,"4","Lysmd2"
"Ngdn",2.57373356633624e-08,0.166766419937224,0.658,0.543,0.000477556263233689,"4","Ngdn"
"Zcchc101",2.58357749453751e-08,0.150918629665812,0.546,0.422,0.000479382804111435,"4","Zcchc10"
"Gm349071",2.65178091151828e-08,0.0616279692400729,0.06,0.022,0.000492037948132217,"4","Gm34907"
"Elavl11",2.67808718830434e-08,0.159855587570483,0.932,0.904,0.00049691907778987,"4","Elavl1"
"Lin91",2.7150627532484e-08,0.151531709374193,0.429,0.316,0.000503779893865241,"4","Lin9"
"Klf51",2.78014031885101e-08,0.202623468927834,0.293,0.196,0.000515855036162805,"4","Klf5"
"Rnase11",2.88342978893046e-08,0.0415800482842369,0.051,0.017,0.000535020397336047,"4","Rnase1"
"Nr1h5",2.96959620484516e-08,0.122370137890123,0.175,0.101,0.00055100857580902,"4","Nr1h5"
"Hadh1",3.008934734262e-08,0.159647462558294,0.837,0.786,0.000558307839942313,"4","Hadh"
"Recql41",3.01147474066335e-08,0.130629943892225,0.212,0.131,0.000558779138130085,"4","Recql4"
"Ddx111",3.03940709930135e-08,0.141168635359165,0.271,0.18,0.000563961987275366,"4","Ddx11"
"Ntng11",3.08725722749045e-08,0.0751924759003661,0.164,0.091,0.000572840578560854,"4","Ntng1"
"Cdh20",3.19414954915897e-08,0.0358129648401285,0.034,0.008,0.000592674448846447,"4","Cdh20"
"Nt5c3",3.26215204027923e-08,0.168865562646075,0.534,0.422,0.000605292311073811,"4","Nt5c3"
"Elp61",3.27145236086398e-08,0.162259265603134,0.404,0.3,0.000607017985558312,"4","Elp6"
"Tpd52l11",3.34158024547126e-08,0.165190220070057,0.243,0.156,0.000620030214547192,"4","Tpd52l1"
"Cebpd1",3.35934828860982e-08,0.0643667285382303,0.902,0.851,0.000623327074951553,"4","Cebpd"
"Rpf1",3.42223917788017e-08,0.180534396156785,0.608,0.499,0.000634996479455665,"4","Rpf1"
"Plagl11",3.45352586329814e-08,0.123991692756366,0.271,0.177,0.000640801723934969,"4","Plagl1"
"Ier22",3.48495131499675e-08,0.242738284153325,0.865,0.795,0.000646632716497647,"4","Ier2"
"Tex10",3.50979804016355e-08,0.186154002499876,0.664,0.573,0.000651243026352346,"4","Tex10"
"Emc6",3.52538113262827e-08,0.14592539584159,0.991,0.986,0.000654134469159176,"4","Emc6"
"Gemin21",3.53492715380492e-08,0.148817449256514,0.399,0.292,0.000655905733388504,"4","Gemin2"
"Ppp2r2d",3.5724916174735e-08,0.151304370461939,0.842,0.781,0.000662875819622208,"4","Ppp2r2d"
"Casp3",3.66047781910573e-08,0.152642329546498,0.567,0.445,0.000679201659335069,"4","Casp3"
"Vdac32",3.66048606560739e-08,0.115098544338026,0.997,0.995,0.000679203189473452,"4","Vdac3"
"Med29",3.67555881265482e-08,0.143287352888017,0.926,0.907,0.000681999937688102,"4","Med29"
"2200002D01Rik1",3.72826354265703e-08,0.0283864730448511,0.935,0.798,0.000691779300340012,"4","2200002D01Rik"
"Traf3ip11",3.75834996480823e-08,0.145420360581612,0.327,0.226,0.000697361835970167,"4","Traf3ip1"
"Ddias1",3.94968596692547e-08,0.199475289451125,0.351,0.255,0.000732864231163021,"4","Ddias"
"Dcbld1",4.00846756554273e-08,0.113669948072342,0.229,0.144,0.000743771156786453,"4","Dcbld1"
"Nfe2l21",4.09767299742893e-08,0.17950754080077,0.906,0.874,0.000760323224672938,"4","Nfe2l2"
"Cryz1",4.11698761031836e-08,0.138492503649771,0.424,0.309,0.000763907051094571,"4","Cryz"
"Tax1bp11",4.14027808225849e-08,0.147001665912661,0.991,0.982,0.000768228598163063,"4","Tax1bp1"
"Taf4b1",4.14466654072867e-08,0.140268529771688,0.269,0.178,0.000769042876632204,"4","Taf4b"
"Mkx1",4.16183040718755e-08,0.100440226118429,0.15,0.083,0.00077222763205365,"4","Mkx"
"Cul2",4.42917134164027e-08,0.178837530647859,0.644,0.544,0.000821832742441352,"4","Cul2"
"Tpd52l21",4.55358845115753e-08,0.145751056210357,0.954,0.923,0.000844918337112279,"4","Tpd52l2"
"Caap11",4.66489198777323e-08,0.152489083659829,0.478,0.366,0.000865570708331322,"4","Caap1"
"Ubr72",4.66849230018189e-08,0.201833635699527,0.627,0.53,0.000866238746298749,"4","Ubr7"
"Jpt1",4.66851133838968e-08,0.0648408917378709,0.995,0.992,0.000866242278838204,"4","Jpt1"
"Nup1531",4.7163775394714e-08,0.192399045184225,0.7,0.607,0.000875123852448919,"4","Nup153"
"Rtel11",4.76014520482479e-08,0.131261328661059,0.348,0.244,0.000883244942755239,"4","Rtel1"
"Fpgs1",4.82562863519784e-08,0.158379878023758,0.44,0.326,0.000895395393260959,"4","Fpgs"
"Gm265691",4.8918499718852e-08,0.159599698028986,0.215,0.135,0.0009076827622833,"4","Gm26569"
"Usp141",4.92644314100885e-08,0.147068058513666,0.991,0.97,0.000914101524814192,"4","Usp14"
"A430033K04Rik",4.97184097200642e-08,0.0865251515335095,0.124,0.064,0.000922525092355791,"4","A430033K04Rik"
"Pfas1",5.0129168926899e-08,0.142546559525969,0.443,0.325,0.000930146729438611,"4","Pfas"
"B3galnt22",5.06070147985126e-08,0.145273897986708,0.399,0.288,0.000939013159586402,"4","B3galnt2"
"Nrm1",5.07577712670462e-08,0.150613629697728,0.402,0.296,0.000941810445860042,"4","Nrm"
"Fbxo27",5.09882820704572e-08,0.0551494733879347,0.079,0.033,0.000946087573817334,"4","Fbxo27"
"Nln",5.10172317529217e-08,0.161202650310977,0.689,0.587,0.000946624735175463,"4","Nln"
"Lrrc422",5.10252610871983e-08,0.174276164086404,0.732,0.633,0.000946773719472965,"4","Lrrc42"
"Mrpl24",5.12007236073093e-08,0.152050940836567,0.958,0.928,0.000950029426533624,"4","Mrpl24"
"Nr2c2ap1",5.1762445301781e-08,0.156451989657684,0.563,0.447,0.000960452172574547,"4","Nr2c2ap"
"Ndufb41",5.28957330859147e-08,0.126295658311946,0.997,0.998,0.000981480327409147,"4","Ndufb4"
"Smyd51",5.32181785391179e-08,0.159581101826996,0.483,0.373,0.000987463302793333,"4","Smyd5"
"Gm30567",5.35236499272004e-08,0.0129701870900397,0.009,0,0.000993131324399203,"4","Gm30567"
"Kpna41",5.37492877751344e-08,0.178643682319425,0.909,0.857,0.000997318034667619,"4","Kpna4"
"Cd320",5.4869774562464e-08,0.181498033346688,0.635,0.53,0.00101810866700652,"4","Cd320"
"Rbmx21",5.50200808956313e-08,0.185013804104038,0.568,0.458,0.00102089760101844,"4","Rbmx2"
"Aadat",5.50948401651314e-08,0.0372966571998028,0.034,0.009,0.00102228475926401,"4","Aadat"
"Rfng",5.51118006574078e-08,0.122154540625112,0.303,0.206,0.0010225994611982,"4","Rfng"
"Plcl12",5.53890566287253e-08,0.118436488937356,0.378,0.261,0.001027743945746,"4","Plcl1"
"Gstp1",5.59479528888187e-08,0.125897327218505,0.48,0.358,0.00103811426585203,"4","Gstp1"
"Mpp71",5.80119739510286e-08,0.136302223588226,0.364,0.259,0.00107641217666134,"4","Mpp7"
"Rars2",5.8925494286722e-08,0.141875022828197,0.43,0.319,0.00109336254649013,"4","Rars2"
"Dcps1",5.93779432659624e-08,0.143501323231885,0.568,0.444,0.00110175773729993,"4","Dcps"
"Gm10260",5.95354373576205e-08,0.133386700546389,0.977,0.97,0.00110468004017065,"4","Gm10260"
"Utp251",5.95405477071577e-08,0.167138475413318,0.385,0.284,0.00110477486270631,"4","Utp25"
"Hist1h2bn1",5.98182636404721e-08,0.0634052615301348,0.08,0.035,0.00110992788184896,"4","Hist1h2bn"
"Pitx12",6.1444390441344e-08,0.108433520752078,0.135,0.072,0.00114010066463914,"4","Pitx1"
"Fras11",6.18446124252858e-08,0.0561736974674617,0.051,0.017,0.00114752678355118,"4","Fras1"
"Fam133b1",6.18568510485287e-08,0.175486722627425,0.762,0.656,0.00114775387120545,"4","Fam133b"
"Qtrt1",6.25650678577262e-08,0.141043761373769,0.407,0.299,0.00116089483410011,"4","Qtrt1"
"Spn1",6.35686291624625e-08,0.0782884975678373,0.102,0.049,0.00117951591410949,"4","Spn"
"Gm463281",6.47074950750759e-08,0.0585769072827921,0.065,0.025,0.00120064757111803,"4","Gm46328"
"Bola31",6.53335936986421e-08,0.140848165238867,0.964,0.955,0.0012122648310783,"4","Bola3"
"Hecw22",6.63193940142793e-08,0.114642565941123,0.211,0.13,0.00123055635593495,"4","Hecw2"
"Selenov1",6.70465153207664e-08,0.141527968473763,0.147,0.081,0.00124404809177682,"4","Selenov"
"Ndc801",6.73897945477402e-08,0.165222021714197,0.475,0.355,0.00125041763783332,"4","Ndc80"
"Gcat",6.8596110504346e-08,0.146449500810509,0.351,0.251,0.00127280083040814,"4","Gcat"
"Asf1b1",6.88830133721992e-08,0.142378425442051,0.488,0.366,0.00127812431312116,"4","Asf1b"
"Tjp12",6.94167692200437e-08,0.0977036595495662,0.625,0.482,0.00128802815287791,"4","Tjp1"
"Mtch2",7.02869990955004e-08,0.150794469494261,0.963,0.929,0.00130417526821701,"4","Mtch2"
"Ythdc21",7.22295240108179e-08,0.143782358911363,0.455,0.339,0.00134021881802073,"4","Ythdc2"
"Rpp301",7.24410213047007e-08,0.167679253808161,0.698,0.607,0.00134414315030872,"4","Rpp30"
"Capza22",7.34108772143452e-08,0.134374776314512,0.995,0.998,0.00136213882671218,"4","Capza2"
"Ak41",7.48502138418781e-08,0.117776595347163,0.259,0.169,0.00138884571783605,"4","Ak4"
"Fancd21",7.54426698687314e-08,0.108981230850696,0.229,0.145,0.00139983873941431,"4","Fancd2"
"Ube2cbp",7.5535471163561e-08,0.0968669191976186,0.192,0.115,0.00140156066743987,"4","Ube2cbp"
"Ndufs1",7.55672135726501e-08,0.16361282354063,0.837,0.764,0.00140214964784052,"4","Ndufs1"
"3110009E18Rik1",7.71427237021567e-08,0.128555109207898,0.279,0.188,0.00143138323829352,"4","3110009E18Rik"
"Pou2f11",7.77343318496698e-08,0.129283214187086,0.342,0.241,0.00144236052747062,"4","Pou2f1"
"Celf11",7.83063244398415e-08,0.156908613426177,0.93,0.907,0.00145297384998126,"4","Celf1"
"Rad51ap11",7.97275882510611e-08,0.180977296210015,0.506,0.388,0.00147934539999844,"4","Rad51ap1"
"Lect2",8.01408250845204e-08,0.030852128415841,0.028,0.006,0.00148701300944328,"4","Lect2"
"Chordc1",8.37805724678318e-08,0.184855579826394,0.876,0.861,0.00155454852214062,"4","Chordc1"
"Hnrnph21",8.48530352144886e-08,0.177183419492213,0.861,0.82,0.00157444806840484,"4","Hnrnph2"
"Tnfsf92",8.64645343947242e-08,0.0762869315491391,0.324,0.222,0.00160434943569411,"4","Tnfsf9"
"Cnot3",8.64750851661276e-08,0.169227658335995,0.737,0.652,0.0016045452052575,"4","Cnot3"
"Dclk21",9.02357341496054e-08,0.132457419687265,0.288,0.192,0.00167432404714593,"4","Dclk2"
"Asxl32",9.2649051315573e-08,0.0964292379544974,0.307,0.203,0.00171910314716046,"4","Asxl3"
"Sdhaf11",1.0066521461586e-07,0.173849845973721,0.737,0.649,0.00186784305719728,"4","Sdhaf1"
"Slc4a71",1.01597532325127e-07,0.19236099318634,0.635,0.547,0.00188514221229274,"4","Slc4a7"
"Gls2",1.02833733136589e-07,0.0590547817649736,0.065,0.026,0.0019080799183494,"4","Gls2"
"Lrp1b",1.06125294116483e-07,0.0392659484190886,0.045,0.014,0.00196915483233135,"4","Lrp1b"
"Myo1h1",1.06657599326292e-07,0.0577462021328429,0.074,0.031,0.00197903175549935,"4","Myo1h"
"Rnf81",1.07487679764826e-07,0.173030621154384,0.604,0.495,0.00199443389803635,"4","Rnf8"
"Acat11",1.08450940488202e-07,0.162611037178091,0.853,0.807,0.00201230720075859,"4","Acat1"
"Zfp1421",1.13606223248436e-07,0.126160885836879,0.257,0.171,0.00210796347237474,"4","Zfp142"
"Parn1",1.1527726060927e-07,0.151652231397164,0.464,0.353,0.00213896957060501,"4","Parn"
"Rbmx1",1.16448413766668e-07,0.13891523093898,0.548,0.429,0.00216070031744052,"4","Rbmx"
"Bpnt1",1.16523342715591e-07,0.143917433275762,0.438,0.33,0.0021620906240878,"4","Bpnt1"
"2310061I04Rik1",1.16785954551584e-07,0.144893278995833,0.509,0.391,0.00216696338670464,"4","2310061I04Rik"
"Kpnb11",1.16958135017912e-07,0.140558912246017,0.985,0.971,0.00217015819525735,"4","Kpnb1"
"Cenpu1",1.17289942610478e-07,0.146394936299332,0.398,0.292,0.00217631488513741,"4","Cenpu"
"Eif1b",1.19155258656781e-07,0.116439963359074,0.954,0.914,0.00221092582437657,"4","Eif1b"
"Zfp5072",1.22794895029847e-07,0.136757537083798,0.401,0.292,0.00227845927727882,"4","Zfp507"
"Pbx11",1.23442495061894e-07,0.140293469125848,0.714,0.598,0.00229047549587344,"4","Pbx1"
"Adgra31",1.26030392892579e-07,0.136270942063548,0.361,0.26,0.0023384939401218,"4","Adgra3"
"Rnmt",1.27730614527092e-07,0.179248899053523,0.641,0.536,0.0023700415525502,"4","Rnmt"
"Gt(ROSA)26Sor",1.3131458467568e-07,0.151693825926197,0.446,0.34,0.00243654211865724,"4","Gt(ROSA)26Sor"
"Ticrr1",1.32573709812543e-07,0.115768546113467,0.254,0.168,0.00245990518557174,"4","Ticrr"
"Eif4h1",1.33383230519578e-07,0.146254745344429,0.986,0.978,0.00247492584229077,"4","Eif4h"
"Ccne11",1.3418626540769e-07,0.224334986512921,0.639,0.544,0.0024898261546397,"4","Ccne1"
"Hypk",1.35565781080147e-07,0.116716443748067,0.947,0.905,0.00251542306794213,"4","Hypk"
"Cd92",1.36248978289781e-07,0.0457796953393483,0.978,0.929,0.00252809979216689,"4","Cd9"
"Rps6ka52",1.41614649963527e-07,0.130063141929596,0.327,0.228,0.00262765983007324,"4","Rps6ka5"
"Jmjd7",1.4217652874007e-07,0.11132613841246,0.249,0.163,0.002638085490772,"4","Jmjd7"
"Cog81",1.4394186949226e-07,0.156613727494242,0.607,0.498,0.00267084138842889,"4","Cog8"
"Trim13",1.46478133944103e-07,0.0996961614866039,0.218,0.137,0.00271790177533283,"4","Trim13"
"Gnl3l1",1.46524517678511e-07,0.143001642412602,0.63,0.508,0.00271876242552477,"4","Gnl3l"
"Ccdc431",1.50433584401655e-07,0.149677028177116,0.512,0.401,0.00279129515857271,"4","Ccdc43"
"Dido11",1.50619344656077e-07,0.184563402435841,0.669,0.565,0.00279474194009351,"4","Dido1"
"Bvht1",1.53638217334777e-07,0.115983793100905,0.272,0.182,0.00285075712264679,"4","Bvht"
"Zfp2751",1.57267299221494e-07,0.134315980128482,0.296,0.205,0.00291809473705482,"4","Zfp275"
"Vbp11",1.58294249435792e-07,0.132734196472863,0.822,0.74,0.00293714979828111,"4","Vbp1"
"Mosmo1",1.5852223287394e-07,0.155666096565016,0.621,0.505,0.00294138003097595,"4","Mosmo"
"Spata51",1.61949500558251e-07,0.130809244774185,0.452,0.337,0.00300497298285836,"4","Spata5"
"Rbm141",1.62644930686387e-07,0.150721939793393,0.531,0.413,0.00301787668888592,"4","Rbm14"
"Gjc11",1.63202430845159e-07,0.111906191005458,0.437,0.314,0.00302822110433193,"4","Gjc1"
"Fance1",1.64638531041878e-07,0.145217379986416,0.478,0.368,0.00305486794348204,"4","Fance"
"Gk",1.65458543850606e-07,0.122093130618893,0.262,0.174,0.003070083281148,"4","Gk"
"D330037F02Rik1",1.66300751735836e-07,0.0741578029122889,0.122,0.064,0.00308571044845844,"4","D330037F02Rik"
